Acidity,Aftertaste,Aroma,Balance,Body,C1,C2,Clean.Cup,Country,Cupper.Points,Flavor,Grading,Harvest,Moisture,Owner,Species,Sweetness,Total.Cup.Points,Uniform.Cup,Uniformity
7.0,7.08,7.42,7.33,7.17,0,1,10.0,Myanmar,7.25,7.0,"July 17th, 2015",2014,0.0,u htun htun,Arabica,10.0,80.25,,10.0
7.25,7.0,7.08,7.25,7.5,0,2,10.0,Nicaragua,7.25,6.92,"February 20th, 2015",2015,0.11,gloria antonieta escobar urrutia,Arabica,10.0,80.25,,10.0
7.67,7.67,7.5,7.58,7.42,4,13,9.33,United States (Hawaii),7.33,7.08,"March 3rd, 2014",2014,0.12,eileen koyanagi,Arabica,9.33,80.25,,9.33
7.75,7.83,7.42,7.58,8.08,0,0,8.67,Colombia,7.58,8.0,"January 8th, 2014",2012,0.1,honor dela fuente,Arabica,8.67,80.25,,8.67
7.25,7.25,7.25,7.25,7.17,0,0,10.0,Taiwan,7.0,7.08,"December 26th, 2013",2013/2014,0.11,cqi taiwan icp cqi台灣合作夥伴,Arabica,10.0,80.25,,10.0
7.33,7.33,7.0,7.17,7.0,1,12,10.0,Guatemala,7.25,7.17,"January 9th, 2013",2012,0.11,the coffee source inc.,Arabica,10.0,80.25,,10.0
7.25,7.17,7.58,7.0,6.75,2,8,10.0,Mexico,7.17,7.33,"September 27th, 2012",2012,0.11,saul m. hernandez ramirez,Arabica,10.0,80.25,,10.0
7.58,7.25,7.42,7.33,7.42,0,2,10.0,Vietnam,7.25,7.25,"May 9th, 2017",2017,0.0,"sunvirtue co., ltd.",Arabica,10.0,80.17,,8.67
7.33,7.08,7.17,7.08,7.25,0,2,10.0,Nicaragua,7.17,7.08,"April 24th, 2015",2015,0.11,"exportadora atlantic, s.a.",Arabica,10.0,80.17,,10.0
7.17,7.0,7.25,7.08,7.08,0,0,10.0,Honduras,7.33,7.25,"January 26th, 2015",2015,0.11,cadexsa,Arabica,10.0,80.17,,10.0
7.17,7.0,7.33,7.17,7.17,0,2,10.0,Guatemala,7.0,7.33,"August 7th, 2013",2013,0.11,juan luis alvarado romero,Arabica,10.0,80.17,,10.0
7.42,6.92,7.33,7.08,7.25,0,2,10.0,Mexico,7.08,7.08,"October 9th, 2012",2012,0.11,pablo enrique martinez gama,Arabica,10.0,80.17,,10.0
7.5,7.33,7.58,7.17,7.08,1,2,10.0,Mexico,7.42,7.42,"September 13th, 2012",2012,0.14,israel eduardo paz garcia,Arabica,10.0,80.17,,8.67
7.08,7.17,7.33,7.0,7.25,0,12,10.0,Mexico,7.0,7.33,"September 10th, 2012",2012,0.12,marco virgilio ramirez teliz,Arabica,10.0,80.17,,10.0
7.33,7.0,7.33,7.0,7.0,0,5,10.0,Guatemala,7.17,7.33,"May 24th, 2012",2012,0.11,juan luis alvarado romero,Arabica,10.0,80.17,,10.0
7.33,7.33,7.58,7.33,7.67,12,1,9.33,United States (Hawaii),7.42,7.5,"September 22nd, 2011",,0.05,kona pacific farmers cooperative,Arabica,9.33,80.17,,9.33
7.17,7.0,7.17,7.25,7.25,0,5,10.0,Brazil,7.08,7.17,"November 29th, 2017",2017 / 2018,0.11,brayan cunha souza,Arabica,10.0,80.08,,10.0
7.17,7.25,7.42,7.0,7.0,0,0,10.0,Taiwan,7.0,7.25,"November 23rd, 2014",2014,0.07,cqi taiwan icp cqi台灣合作夥伴,Arabica,10.0,80.08,,10.0
7.25,6.92,7.25,7.25,7.17,0,4,10.0,Nicaragua,7.08,7.17,"February 25th, 2014",2013,0.1,honor dela fuente,Arabica,10.0,80.08,,10.0
7.25,7.25,7.25,7.0,7.08,0,0,10.0,Taiwan,7.0,7.25,"December 26th, 2013",2013/2014,0.11,cqi taiwan icp cqi台灣合作夥伴,Arabica,10.0,80.08,,10.0
7.0,7.25,7.25,7.08,7.25,0,0,10.0,Taiwan,7.0,7.25,"December 26th, 2013",2013/2014,0.11,cqi taiwan icp cqi台灣合作夥伴,Arabica,10.0,80.08,,10.0
7.08,7.25,7.25,7.08,7.17,0,0,10.0,Taiwan,7.0,7.25,"December 26th, 2013",2013/2014,0.11,cqi taiwan icp cqi台灣合作夥伴,Arabica,10.0,80.08,,10.0
7.08,7.25,7.33,7.08,7.08,0,0,10.0,Mexico,7.08,7.17,"September 14th, 2012",2012,0.15,israel eduardo paz garcia,Arabica,10.0,80.08,,10.0
7.17,7.0,7.25,7.17,7.33,1,17,10.0,Mexico,7.08,7.08,"August 30th, 2012",2012,0.14,federico pacheco perez,Arabica,10.0,80.08,,10.0
7.08,6.92,7.33,7.17,7.42,0,5,10.0,Nicaragua,7.0,7.08,"June 13th, 2017",2017,0.1,"comercial internacional exportadora, s.a.",Arabica,10.0,80.0,,10.0
7.42,7.0,7.17,7.0,7.17,0,4,10.0,Myanmar,6.92,7.33,"July 17th, 2015",2015,0.0,ngu shwe li,Arabica,10.0,80.0,,10.0
7.5,7.42,7.58,7.5,7.5,0,2,8.67,Mexico,7.42,7.75,"May 1st, 2014",2014,0.0,kurt kappeli,Arabica,10.0,80.0,,8.67
7.0,7.25,7.25,7.0,7.25,0,0,10.0,Taiwan,7.0,7.25,"December 26th, 2013",2013/2014,0.11,cqi taiwan icp cqi台灣合作夥伴,Arabica,10.0,80.0,,10.0
7.42,7.08,7.33,7.08,7.42,0,0,10.0,Thailand,7.0,6.67,"May 29th, 2013",2012,0.0,doi tung development project,Arabica,10.0,80.0,,10.0
7.17,7.08,7.25,7.33,7.33,0,9,10.0,Mexico,7.25,7.25,"September 10th, 2012",2012,0.12,pablo enrique martinez gama,Arabica,10.0,80.0,,9.33
7.33,7.0,7.08,7.0,7.08,0,12,10.0,Mexico,7.17,7.33,"September 4th, 2012",2012,0.11,semiramis casas velazquez,Arabica,10.0,80.0,,10.0
7.92,7.5,7.42,7.58,7.75,0,2,9.33,Ethiopia,7.75,7.42,"June 17th, 2010",2010,0.05,ethiopia commodity exchange,Arabica,8.67,80.0,,8.67
7.75,7.58,7.83,7.17,7.83,0,1,10.0,Colombia,7.42,7.67,"April 23rd, 2015",2015,0.0,federacion nacional de cafeteros,Arabica,10.0,79.92,,6.67
6.92,7.0,7.5,7.17,7.33,1,3,10.0,United States (Hawaii),7.0,7.0,"May 12th, 2014",2014,0.11,eileen koyanagi,Arabica,10.0,79.92,,10.0
7.33,7.08,7.33,7.17,7.42,0,4,10.0,Mexico,7.17,7.08,"March 29th, 2013",2013,0.12,calixto guillen vazquez,Arabica,10.0,79.92,,9.33
7.25,6.92,7.17,7.08,7.33,1,7,10.0,Mexico,7.0,7.17,"September 11th, 2012",2012,0.12,alejandro garcia palacios,Arabica,10.0,79.92,,10.0
7.17,7.0,7.5,7.08,7.25,0,0,10.0,Mexico,6.75,7.17,"August 30th, 2012",2012,0.0,christina dusing,Arabica,10.0,79.92,,10.0
7.08,7.08,7.17,7.33,7.5,0,3,10.0,Mexico,7.33,7.08,"July 26th, 2012",2012,0.11,montegrande,Arabica,10.0,79.92,,9.33
7.42,7.0,7.33,7.17,7.17,0,6,10.0,Mexico,7.25,7.25,"July 11th, 2012",2012,0.12,pablo enrique martinez gama,Arabica,10.0,79.92,,9.33
7.58,7.08,7.17,7.08,7.33,0,0,9.33,Mexico,7.0,7.33,"July 11th, 2012",2012,0.11,jesus carlos cadena valdivia,Arabica,10.0,79.92,,10.0
7.42,7.58,7.5,7.58,7.5,3,0,8.67,United States (Hawaii),7.58,7.42,"September 22nd, 2011",,0.05,kona pacific farmers cooperative,Arabica,10.0,79.92,,8.67
7.17,7.0,7.0,7.25,7.25,0,5,10.0,Kenya,7.08,7.08,"August 25th, 2017",2017,0.11,kennedy macharia,Arabica,10.0,79.83,,10.0
7.33,6.92,7.33,7.33,7.25,0,2,10.0,Guatemala,7.08,7.25,"August 22nd, 2017",2017,0.1,juan luis alvarado romero,Arabica,10.0,79.83,,9.33
6.92,7.17,6.83,7.08,7.5,0,0,10.0,Nicaragua,7.17,7.17,"March 30th, 2015",2014,0.11,asociación aldea global jinotega,Arabica,10.0,79.83,,10.0
7.25,7.0,7.17,7.0,7.5,0,3,10.0,Mexico,6.83,7.08,"July 11th, 2012",2012,0.12,sergio de la vequia bernardi,Arabica,10.0,79.83,,10.0
7.17,6.83,7.58,7.17,7.5,7,10,10.0,United States (Hawaii),7.17,7.08,"April 5th, 2012",2012,0.12,kona pacific farmers cooperative,Arabica,10.0,79.83,,9.33
7.58,7.25,7.5,7.42,7.33,0,1,9.33,Guatemala,7.25,7.42,"June 22nd, 2017",2016,0.1,juan luis alvarado romero,Arabica,9.33,79.75,,9.33
7.33,7.17,7.75,7.83,7.67,0,0,9.33,Taiwan,7.33,7.33,"March 21st, 2015",2014,0.0,"lin, che-hao krude 林哲豪",Arabica,8.67,79.75,,9.33
7.0,7.25,7.08,7.17,7.17,0,0,10.0,Taiwan,7.0,7.08,"July 28th, 2014",2013,0.1,"lin, che-hao krude 林哲豪",Arabica,10.0,79.75,,10.0
7.5,6.92,7.25,6.92,7.08,0,0,10.0,Thailand,7.0,7.08,"June 16th, 2014",2013,0.12,doi tung development project,Arabica,10.0,79.75,,10.0
7.25,7.0,7.0,7.42,7.5,1,2,10.0,Peru,7.17,7.08,"January 23rd, 2014",2013,0.12,dane loraas,Arabica,10.0,79.75,,9.33
7.75,7.67,7.58,7.58,7.67,0,4,8.0,Costa Rica,8.0,7.5,"September 23rd, 2013",2013,0.1,the coffee source inc.,Arabica,10.0,79.75,,8.0
7.0,7.0,7.58,6.92,7.5,0,4,10.0,Mexico,6.67,7.08,"March 29th, 2013",2013,0.12,fredy gordillo reyes,Arabica,10.0,79.75,,10.0
7.58,6.92,7.58,6.92,7.5,0,4,9.33,Mexico,6.83,7.08,"March 29th, 2013",2013,0.13,leonides de la cruz lopez,Arabica,10.0,79.75,,10.0
7.17,7.0,7.25,7.08,7.17,0,5,10.0,Mexico,7.0,7.08,"March 29th, 2013",2013,0.12,calixto guillen vazquez,Arabica,10.0,79.75,,10.0
7.08,7.17,7.25,7.0,7.17,0,0,10.0,Mexico,6.92,7.17,"September 14th, 2012",2012,0.14,israel eduardo paz garcia,Arabica,10.0,79.75,,10.0
7.08,7.0,7.33,7.0,7.08,1,22,10.0,Mexico,7.0,7.25,"September 4th, 2012",2012,0.1,alfredo bojalil,Arabica,10.0,79.75,,10.0
7.33,7.5,7.58,7.33,7.0,0,4,9.33,Guatemala,7.67,7.33,"July 23rd, 2012",2012,0.0,lusso lab,Arabica,9.33,79.75,,9.33
7.08,6.92,7.25,7.08,7.25,0,7,10.0,Mexico,7.33,6.83,"June 6th, 2012",2012,0.12,montegrande,Arabica,10.0,79.75,,10.0
7.58,7.25,7.42,7.33,7.42,0,1,9.33,Guatemala,7.25,7.42,"June 22nd, 2017",2016,0.1,juan luis alvarado romero,Arabica,9.33,79.67,,9.33
6.83,7.0,7.25,7.17,7.33,0,12,10.0,El Salvador,7.0,7.08,"March 23rd, 2017",2016,0.0,consejo salvadoreño del café,Arabica,10.0,79.67,,10.0
7.42,6.83,6.92,7.08,7.17,0,0,10.0,Thailand,7.08,7.17,"June 16th, 2014",2013,0.12,doi tung development project,Arabica,10.0,79.67,,10.0
7.08,6.83,7.5,7.17,7.08,0,6,10.0,Guatemala,7.0,7.0,"June 27th, 2013",2013,0.11,juan luis alvarado romero,Arabica,10.0,79.67,,10.0
7.58,6.83,7.42,6.58,7.17,0,6,10.0,Mexico,6.83,7.25,"March 29th, 2013",2013,0.12,fredy gordillo reyes,Arabica,10.0,79.67,,10.0
6.75,7.0,7.33,7.0,7.08,5,6,10.0,Mexico,7.33,7.17,"September 27th, 2012",2012,0.13,saul m. hernandez ramirez,Arabica,10.0,79.67,,10.0
7.17,7.17,6.92,7.08,7.08,0,9,10.0,Mexico,7.08,7.17,"June 4th, 2012",2012,0.0,alfredo bojalil,Arabica,10.0,79.67,,10.0
7.0,7.0,7.17,6.92,7.25,1,0,10.0,Thailand,7.17,7.17,"April 9th, 2010",,0.0,doi tung development project,Arabica,10.0,79.67,,10.0
7.33,6.92,7.08,7.08,7.25,0,11,10.0,Mexico,6.92,7.0,"September 17th, 2012",2012,0.12,obed rendon ponce,Arabica,10.0,79.58,,10.0
7.33,6.92,7.25,7.0,7.25,0,5,10.0,Mexico,6.92,6.92,"August 30th, 2012",2012,0.13,armando luis pohlenz martinez,Arabica,10.0,79.58,,10.0
6.75,7.0,7.25,7.33,7.17,0,4,10.0,Colombia,6.92,7.17,"February 9th, 2011",4T/10,0.1,exportadora de cafe condor s.a,Arabica,10.0,79.58,,10.0
7.33,6.83,7.08,7.0,7.25,1,19,10.0,Guatemala,7.08,7.0,"January 13th, 2011",2009/2010,0.17,carl walker,Arabica,10.0,79.58,,10.0
7.42,7.0,6.92,7.0,7.25,0,6,10.0,Nicaragua,7.0,6.92,"July 6th, 2015",2015,0.12,cooperativa el gorrion r.l,Arabica,10.0,79.5,,10.0
7.0,7.17,6.92,7.0,7.42,0,1,10.0,Taiwan,7.0,7.0,"May 23rd, 2015",2014,0.0,cqi taiwan icp cqi台灣合作夥伴,Arabica,10.0,79.5,,10.0
7.42,7.42,7.83,7.5,7.67,0,2,6.67,Colombia,7.5,7.5,"June 21st, 2013",2013,0.0,exportadora de cafe condor s.a,Arabica,10.0,79.5,,10.0
7.25,6.92,7.25,7.08,7.58,1,20,10.0,Mexico,7.0,7.08,"August 1st, 2012",2012,0.12,armando luis pohlenz martinez,Arabica,10.0,79.5,,9.33
7.25,7.0,7.25,7.17,7.17,0,5,10.0,Mexico,7.0,7.33,"July 11th, 2012",2012,0.12,mario jose fernandez,Arabica,10.0,79.5,,9.33
7.58,7.25,7.08,7.42,7.33,0,2,9.33,Guatemala,7.42,7.33,"May 13th, 2014",2013,0.1,juan luis alvarado romero,Arabica,9.33,79.42,,9.33
7.0,6.83,7.25,7.17,7.0,1,4,10.0,Guatemala,6.83,7.33,"March 31st, 2014",2014,0.1,juan luis alvarado romero,Arabica,10.0,79.42,,10.0
7.42,6.83,7.0,7.17,7.33,0,30,10.0,Mexico,6.83,6.83,"September 11th, 2012",2012,0.13,adriana torres rico quevedo,Arabica,10.0,79.42,,10.0
7.0,6.83,7.42,7.08,7.33,1,2,10.0,Cote d?Ivoire,7.08,7.25,"June 6th, 2017",2016,0.13,rre kunene,Arabica,10.0,79.33,,9.33
7.25,6.75,7.42,7.25,7.42,0,3,9.33,Colombia,7.33,7.25,"January 8th, 2014",2013,0.0,the coffee source inc.,Arabica,10.0,79.33,,9.33
7.33,6.83,7.0,6.92,7.42,0,23,10.0,Mexico,6.83,7.0,"September 17th, 2012",2012,0.14,eric jesus cordoba arroyo,Arabica,10.0,79.33,,10.0
7.17,7.08,7.42,7.08,7.08,0,19,10.0,Mexico,7.0,7.17,"September 10th, 2012",2012,0.14,eric jesus cordoba arroyo,Arabica,10.0,79.33,,9.33
7.25,6.33,7.17,7.33,7.58,0,6,10.0,Guatemala,7.17,6.5,"January 13th, 2012",2012,0.11,juan luis alvarado romero,Arabica,10.0,79.33,,10.0
7.25,6.83,7.08,7.08,7.42,0,0,10.0,Taiwan,6.75,6.83,"November 7th, 2014",2014,0.11,"lin, che-hao krude 林哲豪",Arabica,10.0,79.25,,10.0
7.17,6.92,7.0,7.08,7.17,0,10,10.0,Mexico,6.92,7.0,"September 10th, 2012",2012,0.13,marco virgilio ramirez teliz,Arabica,10.0,79.25,,10.0
7.42,7.33,7.33,7.42,7.5,0,0,9.33,Guatemala,7.42,7.42,"August 22nd, 2017",2017,0.1,juan luis alvarado romero,Arabica,9.33,79.17,,8.67
6.92,6.75,7.58,6.92,7.0,0,5,10.0,Honduras,7.0,7.0,"July 27th, 2017",2017,0.11,janny marlith torres,Arabica,10.0,79.17,,10.0
7.42,6.92,7.08,6.92,7.0,0,6,10.0,Guatemala,6.83,7.0,"May 23rd, 2016",2016,0.11,juan luis alvarado romero,Arabica,10.0,79.17,,10.0
7.25,6.75,7.25,6.92,7.0,0,6,10.0,Guatemala,6.83,7.17,"June 30th, 2015",2015,0.11,juan luis alvarado romero,Arabica,10.0,79.17,,10.0
8.0,7.5,7.17,7.83,7.25,5,20,10.0,Costa Rica,7.33,7.42,"December 10th, 2013",2012,0.1,brent hall,Arabica,6.67,79.17,,10.0
7.08,6.92,7.25,7.17,7.17,0,8,10.0,Mexico,7.17,7.08,"September 13th, 2012",2012,0.14,israel eduardo paz garcia,Arabica,10.0,79.17,,9.33
7.08,6.92,7.17,7.0,7.17,0,34,10.0,Mexico,6.92,6.92,"August 30th, 2012",2012,0.14,julio cesar robles flores,Arabica,10.0,79.17,,10.0
7.25,6.83,6.75,7.08,7.58,0,8,10.0,Mexico,6.92,6.75,"April 9th, 2010",08/09 crop,0.01,masamichi hiroike,Arabica,10.0,79.17,,10.0
7.42,7.42,7.58,7.67,7.67,0,1,8.67,Guatemala,7.67,7.67,"August 23rd, 2017",2017,0.1,juan luis alvarado romero,Arabica,8.67,79.08,,8.67
7.33,6.75,7.42,6.92,7.33,0,0,9.33,United States (Puerto Rico),6.92,7.08,"June 9th, 2014",2013,0.13,german negron,Arabica,10.0,79.08,,10.0
7.25,6.92,7.33,7.08,7.33,0,2,10.0,Mexico,6.83,7.0,"September 13th, 2012",2012,0.16,israel eduardo paz garcia,Arabica,10.0,79.08,,9.33
7.33,6.75,7.25,7.0,7.42,0,45,10.0,Mexico,6.92,7.08,"September 12th, 2012",2012,0.11,juana rodriguez gutierrez,Arabica,10.0,79.08,,9.33
7.17,7.25,7.17,7.08,7.25,0,0,9.33,Mexico,7.25,7.25,"July 3rd, 2012",2012,0.1,balbino ramirez flores,Arabica,10.0,79.08,,9.33
6.83,6.42,6.75,7.5,7.58,0,3,10.0,,7.25,6.75,"March 1st, 2011",,0.1,racafe & cia s.c.a,Arabica,10.0,79.08,,10.0
7.42,6.58,7.33,6.83,7.08,0,3,10.0,Guatemala,6.58,7.17,"September 11th, 2014",2014,0.12,juan luis alvarado romero,Arabica,10.0,79.0,,10.0
7.0,7.0,7.0,7.0,7.0,0,12,10.0,Honduras,7.0,7.0,"April 26th, 2014",2014,0.11,cafes finos de exportacion s de r.l.,Arabica,10.0,79.0,,10.0
7.25,7.08,7.67,7.5,8.0,0,4,9.33,Peru,7.0,7.17,"January 8th, 2013",2012,0.0,sustainable harvest coffee,Arabica,9.33,79.0,,8.67
7.25,6.67,6.75,7.08,7.17,0,12,10.0,Mexico,7.0,7.08,"September 17th, 2012",2012,0.12,gonzalo de aquino flores,Arabica,10.0,79.0,,10.0
7.5,6.92,7.5,7.0,7.25,3,17,10.0,Mexico,7.0,7.17,"September 12th, 2012",2012,0.14,israel eduardo paz garcia,Arabica,10.0,79.0,,8.67
7.25,6.83,7.17,6.92,7.17,7,38,10.0,Mexico,6.83,6.83,"August 30th, 2012",2012,0.14,juan avenamar rodriguez funez,Arabica,10.0,79.0,,10.0
7.08,6.75,7.33,7.25,7.17,0,8,10.0,Mexico,7.0,7.0,"March 12th, 2013",2013,0.12,alfredo bojalil,Arabica,10.0,78.92,,9.33
7.08,6.92,7.5,6.75,6.92,0,0,10.0,Mexico,6.75,7.0,"September 17th, 2012",2012,0.16,israel eduardo paz garcia,Arabica,10.0,78.92,,10.0
7.0,6.92,7.17,7.0,7.0,0,4,10.0,Nicaragua,6.75,7.0,"May 22nd, 2017",2016,0.1,"exportadora atlantic, s.a.",Arabica,10.0,78.83,,10.0
7.25,6.92,7.5,7.42,7.58,5,8,9.33,United States (Hawaii),7.17,6.92,"January 17th, 2014",2013,0.12,eileen koyanagi,Arabica,9.33,78.75,,9.33
7.25,6.33,7.33,7.0,7.0,1,8,10.0,Guatemala,6.75,7.08,"July 5th, 2013",2013,0.12,juan luis alvarado romero,Arabica,10.0,78.75,,10.0
7.0,6.83,7.25,7.0,7.17,0,0,10.0,Mexico,6.67,6.83,"August 1st, 2012",2012,0.14,octavio augusto diaz trejo,Arabica,10.0,78.75,,10.0
7.25,7.17,7.25,7.0,7.08,0,0,10.0,Mexico,7.0,7.33,"July 16th, 2012",2012,0.14,damaso martinez perez,Arabica,10.0,78.75,,8.67
7.33,6.83,7.67,7.17,7.58,0,0,10.0,Mexico,7.0,7.17,"June 6th, 2012",2012,0.12,"productores de especialidad emiliano zapeata, spr.",Arabica,8.67,78.75,,9.33
7.17,6.83,7.0,7.17,7.17,0,5,10.0,China,7.08,6.92,"April 26th, 2014",2013,0.0,adam ciruli ye,Arabica,9.33,78.67,,10.0
7.25,6.67,6.92,6.92,7.17,0,2,10.0,Mexico,6.83,6.92,"September 17th, 2012",2012,0.13,juan garcia hernandez,Arabica,10.0,78.67,,10.0
6.83,6.75,7.08,6.92,7.08,1,7,10.0,Nicaragua,6.92,7.0,"February 17th, 2016",2016,0.1,"exportadora atlantic, s.a.",Arabica,10.0,78.58,,10.0
6.75,6.92,6.83,7.08,7.25,1,1,10.0,Nicaragua,6.67,7.08,"March 28th, 2015",2014,0.11,"exportadora atlantic, s.a.",Arabica,10.0,78.58,,10.0
7.58,6.92,7.33,7.17,7.25,0,3,9.33,Guatemala,7.17,7.17,"September 4th, 2014",2014,0.12,juan luis alvarado romero,Arabica,10.0,78.58,,8.67
7.25,7.17,6.83,6.92,7.0,0,0,10.0,Taiwan,6.67,6.75,"July 22nd, 2014",2013,0.1,"lin, che-hao krude 林哲豪",Arabica,10.0,78.58,,10.0
7.33,6.75,7.0,6.92,6.92,0,1,10.0,Mexico,6.67,7.0,"July 26th, 2012",2012,0.13,alfredo bojalil,Arabica,10.0,78.58,,10.0
7.92,7.58,7.92,7.5,7.92,0,1,6.67,Mexico,7.5,7.58,"July 2nd, 2012",2012,0.1,organizaciones de productores de cafe colimense,Arabica,10.0,78.58,,8.0
7.42,7.08,7.92,7.33,6.75,0,0,9.33,United States (Hawaii),7.25,6.83,"June 21st, 2011",,0.0,kona pacific farmers cooperative,Arabica,10.0,78.58,,8.67
6.92,6.92,7.25,7.58,7.25,0,0,9.33,Mexico,7.17,6.75,"April 26th, 2014",2014,0.0,kurt kappeli,Arabica,10.0,78.5,,9.33
7.0,6.83,7.08,6.92,7.0,0,14,10.0,Mexico,6.83,6.83,"September 14th, 2012",2012,0.12,rosario miguel hernandez,Arabica,10.0,78.5,,10.0
6.83,7.0,7.25,7.08,7.58,1,3,10.0,Mexico,6.92,7.17,"July 26th, 2012",2012,0.13,francisco ruiz nunez,Arabica,10.0,78.5,,8.67
7.08,6.92,6.83,6.83,6.92,3,4,10.0,Brazil,6.83,7.0,"December 16th, 2014",2014/2015,0.12,bourbon specialty coffees,Arabica,10.0,78.42,,10.0
7.17,7.0,7.58,7.0,7.33,0,0,10.0,Mexico,7.17,7.17,"September 14th, 2012",2012,0.14,israel eduardo paz garcia,Arabica,10.0,78.42,,8.0
7.83,7.58,7.5,7.92,7.92,0,0,8.0,United States (Hawaii),7.83,7.75,"March 19th, 2014",2014,0.1,eileen koyanagi,Arabica,8.67,78.33,,7.33
7.0,6.67,7.17,7.17,7.17,0,2,10.0,Guatemala,6.67,6.5,"February 27th, 2014",2014,0.1,juan luis alvarado romero,Arabica,10.0,78.33,,10.0
7.17,6.5,7.17,6.83,7.0,1,4,10.0,Guatemala,6.5,7.17,"February 7th, 2013",2012,0.11,juan luis alvarado romero,Arabica,10.0,78.33,,10.0
7.5,7.0,7.25,7.42,7.33,31,47,9.33,Mexico,7.75,7.25,"September 11th, 2012",2012,0.13,pablo cervantes morelos        ,Arabica,10.0,78.33,,8.0
7.25,6.17,7.17,7.33,7.33,0,9,10.0,Guatemala,7.0,6.08,"January 13th, 2012",2012,0.11,juan luis alvarado romero,Arabica,10.0,78.33,,10.0
7.58,7.33,7.5,7.42,7.5,2,8,8.67,United States (Hawaii),7.42,7.5,"January 20th, 2015",2014,0.11,eileen koyanagi,Arabica,8.67,78.25,,8.67
7.5,7.33,7.42,7.75,7.67,4,31,8.67,United States (Hawaii),7.25,7.33,"May 24th, 2012",2012,0.11,kona pacific farmers cooperative,Arabica,9.33,78.25,,8.0
6.92,6.92,6.92,6.83,6.92,0,1,10.0,Indonesia,6.83,6.83,"July 18th, 2017",2016,0.13,sanjava coffee,Arabica,10.0,78.17,,10.0
7.25,6.67,7.08,6.92,7.25,0,3,9.33,Mexico,6.75,6.83,"July 11th, 2012",2012,0.11,gustavo amieva gonzalez,Arabica,10.0,78.08,,10.0
7.17,7.33,7.5,7.5,7.5,3,4,10.0,Taiwan,7.25,7.08,"June 6th, 2017",2016,0.0,"lin, che-hao krude 林哲豪",Arabica,10.0,78.0,,6.67
7.0,6.67,6.83,6.83,7.0,2,6,10.0,Honduras,6.67,7.0,"May 15th, 2014",2014,0.11,cafes finos de exportacion s de r.l.,Arabica,10.0,78.0,,10.0
7.42,7.5,7.58,7.33,7.5,2,3,8.67,United States (Hawaii),7.33,7.33,"March 18th, 2014",2014,0.12,eileen koyanagi,Arabica,9.33,78.0,,8.0
7.33,6.83,7.42,6.92,7.0,1,2,9.33,Guatemala,7.25,7.25,"February 7th, 2014",2014,0.1,juan luis alvarado romero,Arabica,9.33,78.0,,9.33
7.08,6.92,7.33,7.0,7.33,0,28,9.33,China,7.17,7.17,"September 5th, 2013",2013,0.1,samuel eli gurel,Arabica,9.33,78.0,,9.33
7.17,6.83,7.0,6.83,6.67,3,9,10.0,Guatemala,6.67,6.83,"April 29th, 2013",2013,0.11,juan luis alvarado romero,Arabica,10.0,78.0,,10.0
7.0,7.0,7.25,7.08,7.25,2,7,10.0,Mexico,7.08,7.33,"September 11th, 2012",2012,0.12,alejandro garcia palacios,Arabica,8.0,78.0,,10.0
7.17,7.0,7.42,7.17,7.67,1,3,9.33,Colombia,7.08,7.17,"December 1st, 2011",,0.1,mao-heng chu,Arabica,9.33,78.0,,8.67
7.0,7.42,7.5,6.83,7.08,2,4,9.33,Costa Rica,6.83,7.25,"February 3rd, 2015",2014,0.12,santa laura exportadora de cafe s.l.e.c. s.a.,Arabica,10.0,77.92,,8.67
7.0,7.0,7.42,7.08,7.25,0,3,10.0,Mexico,6.92,7.25,"July 26th, 2012",2012,0.11,gustavo abarca solis,Arabica,10.0,77.92,,8.0
7.08,6.17,7.17,6.83,7.33,0,7,10.0,Guatemala,7.17,6.17,"January 13th, 2012",2012,0.11,juan luis alvarado romero,Arabica,10.0,77.92,,10.0
7.17,7.0,7.42,7.0,7.08,0,0,8.67,Nicaragua,7.17,7.0,"February 29th, 2016",2016,0.1,"bencafe, s. a.",Arabica,10.0,77.83,,9.33
6.83,6.67,7.0,6.83,7.08,0,2,10.0,Brazil,6.67,6.75,"August 25th, 2014",2014,0.11,cafe politico,Arabica,10.0,77.83,,10.0
7.17,6.67,7.0,6.83,6.83,0,2,10.0,Guatemala,6.5,6.83,"February 7th, 2013",2013,0.11,juan luis alvarado romero,Arabica,10.0,77.83,,10.0
7.33,6.58,7.17,7.17,7.33,0,0,9.33,Taiwan,6.67,6.75,"May 29th, 2013",2012,0.11,"lin, che-hao krude 林哲豪",Arabica,10.0,77.67,,9.33
7.67,7.58,7.58,7.42,7.42,1,5,9.33,United States (Hawaii),7.58,7.67,"May 3rd, 2013",2013,0.12,kona pacific farmers cooperative,Arabica,6.0,77.58,,9.33
6.75,6.58,7.17,6.75,6.83,0,3,10.0,Mexico,6.67,6.75,"September 17th, 2012",2012,0.13,stephany escamilla femat,Arabica,10.0,77.5,,10.0
7.0,6.33,7.08,7.0,6.92,2,15,10.0,Guatemala,6.17,6.92,"January 29th, 2013",2013,0.11,juan luis alvarado romero,Arabica,10.0,77.42,,10.0
7.58,7.42,7.5,6.92,7.58,0,3,8.0,Brazil,7.0,7.33,"October 20th, 2017",2017 / 2018,0.0,ipanema coffees,Arabica,10.0,77.33,,8.0
